110087,1690565128972,7e235f9198bf90316388e99a911c5c4d,WJ9BC,start,,enter,,0,
110088,1690565129028,7e235f9198bf90316388e99a911c5c4d,WJ9BC,reader_derschimmelreiter,,enter,derschimmelreiter,0,
110089,1690565132021,7e235f9198bf90316388e99a911c5c4d,WJ9BC,reader_derschimmelreiter,page1,enter,0.0087,147,derschimmelreiter-682c3;derschimmelreiter-945ce;derschimmelreiter-a7793;derschimmelreiter-dc3d5;derschimmelreiter-f2cc2
110090,1690565357728,7e235f9198bf90316388e99a911c5c4d,WJ9BC,reader_derschimmelreiter,page2,leave,0.0043,147,derschimmelreiter-682c3;derschimmelreiter-945ce;derschimmelreiter-a7793;derschimmelreiter-dc3d5;derschimmelreiter-f2cc2
