168723,1744087277989,30ab2d0fb6fe0ae9ae598cf69f014532,ICeDA,reader_effibriest,page222,reenter,0.2982,134,effibriest-0ac68;effibriest-4c820;effibriest-6731d;effibriest-7e5e4;effibriest-84e99;effibriest-9acdc
168724,1744087280040,30ab2d0fb6fe0ae9ae598cf69f014532,ICeDA,reader_effibriest,page222,leave,0.2982,134,effibriest-0ac68;effibriest-4c820;effibriest-6731d;effibriest-7e5e4;effibriest-84e99;effibriest-9acdc
168725,1744104921511,42195234829a894f3c46c6bafa43889e,DLu1o,start,,enter,,0,
168726,1744106064388,e0833123cb369edd4822c50fd4891fe1,DCln0,start,,enter,,0,
168727,1744114605913,30ab2d0fb6fe0ae9ae598cf69f014532,r3c3W,reader_effibriest,page222,reenter,0.2982,134,effibriest-0ac68;effibriest-4c820;effibriest-6731d;effibriest-7e5e4;effibriest-84e99;effibriest-9acdc
168728,1744114609269,30ab2d0fb6fe0ae9ae598cf69f014532,r3c3W,reader_effibriest,mindwandering,notdepends,0,0,
168729,1744114624423,30ab2d0fb6fe0ae9ae598cf69f014532,r3c3W,reader_effibriest,page222,enter,0.3009,111,effibriest-0c455;effibriest-704e1;effibriest-75d1f;effibriest-9db1d;effibriest-ab26d;effibriest-b3b22;effibriest-cd742;effibriest-d14ae;effibriest-d6724;effibriest-eb52c
168730,1744114632137,30ab2d0fb6fe0ae9ae598cf69f014532,r3c3W,reader_effibriest,location,set,ort-2,0,
168731,1744114654127,30ab2d0fb6fe0ae9ae598cf69f014532,r3c3W,reader_effibriest,page223,enter,0.3023,72,effibriest-63f6a;effibriest-700c9;effibriest-a68c4;effibriest-b3b22;effibriest-ba1dc;effibriest-cfc83
168732,1744114676441,30ab2d0fb6fe0ae9ae598cf69f014532,r3c3W,reader_effibriest,page224,enter,0.3036,143,effibriest-2d8be;effibriest-3c095;effibriest-439a5;effibriest-48a02;effibriest-54053;effibriest-7fbcb;effibriest-8a13d;effibriest-d5edd;effibriest-d7d53
168733,1744114754355,30ab2d0fb6fe0ae9ae598cf69f014532,r3c3W,reader_effibriest,page225,enter,0.305,131,effibriest-34b8b;effibriest-3c593;effibriest-439a5;effibriest-4cea8;effibriest-b00ed;effibriest-b85b8-2;effibriest-f1cd4
168734,1744114813914,30ab2d0fb6fe0ae9ae598cf69f014532,r3c3W,reader_effibriest,page226,enter,0.3063,137,effibriest-17446;effibriest-1f498;effibriest-34b8b;effibriest-4b4f3;effibriest-7f60d;effibriest-b6b8f;effibriest-c3e48;effibriest-ebf9c
