69284,1661120515316,1b5ad26e2d338cad997fcfe8f491efe8,n6C3U,titelblatt_desknabenwunderhorn,,enter,desknabenwunderhorn,0,
69285,1661120516525,1b5ad26e2d338cad997fcfe8f491efe8,n6C3U,warum-lesen-wir_desknabenwunderhorn,,enter,desknabenwunderhorn,0,
69286,1661120517866,1b5ad26e2d338cad997fcfe8f491efe8,n6C3U,titelblatt_desknabenwunderhorn,,enter,desknabenwunderhorn,0,
69287,1661120518922,1b5ad26e2d338cad997fcfe8f491efe8,n6C3U,reader_desknabenwunderhorn,,enter,desknabenwunderhorn,0,
69288,1661120566218,1b5ad26e2d338cad997fcfe8f491efe8,n6C3U,titelblatt_desknabenwunderhorn,,enter,desknabenwunderhorn,0,
69289,1661120567147,1b5ad26e2d338cad997fcfe8f491efe8,n6C3U,zu-den-texten,,enter,,0,
69290,1661136985807,d82f550d1f8d3c1fbc425a3635c52f9e,6Aj49,start,,enter,,0,
69291,1661136985840,d82f550d1f8d3c1fbc425a3635c52f9e,6Aj49,home,,enter,,0,
69292,1661156667911,61bf292804d0156c37c3edfe6efc07bf,YscuO,reader_fausti,,enter,fausti,0,
69293,1661156667835,61bf292804d0156c37c3edfe6efc07bf,YscuO,start,,enter,,0,
69294,1661156673693,61bf292804d0156c37c3edfe6efc07bf,YscuO,start,,enter,,0,
69295,1661156673724,61bf292804d0156c37c3edfe6efc07bf,YscuO,reader_fausti,,enter,fausti,0,
