153551,1725792366766,e6263e96f35661f6ff2c3ab6a74f8f0c,i6N9M,start,,enter,,0,
153552,1725792389387,5dcb4ab898c2d87bbb824bd5afd76872,7CqiR,start,,enter,,0,
153553,1725792397947,5dcb4ab898c2d87bbb824bd5afd76872,7CqiR,datenschutz-bestaetigen,,enter,,0,
153554,1725792399914,5dcb4ab898c2d87bbb824bd5afd76872,7CqiR,fragebogen,,enter,,0,
153555,1725792434988,5dcb4ab898c2d87bbb824bd5afd76872,7CqiR,home,,enter,,0,
153556,1725801491204,e9b45bee0036abf7198cdd64c38bb7ca,fMLNn,start,,enter,,0,
153557,1725801495996,e9b45bee0036abf7198cdd64c38bb7ca,fMLNn,datenschutz-bestaetigen,,enter,,0,
153558,1725801497676,e9b45bee0036abf7198cdd64c38bb7ca,fMLNn,fragebogen,,enter,,0,
153559,1725801518944,e9b45bee0036abf7198cdd64c38bb7ca,fMLNn,home,,enter,,0,
153560,1725801524055,e9b45bee0036abf7198cdd64c38bb7ca,fMLNn,zu-den-texten,,enter,,0,
153561,1725821471749,31a6216845697515400524aab4f6b5f0,MMIfK,start,,enter,,0,
153562,1725821553342,31a6216845697515400524aab4f6b5f0,Axspz,home,,enter,,0,
153563,1725821561923,31a6216845697515400524aab4f6b5f0,Axspz,zu-den-texten,,enter,,0,
153564,1725821566109,31a6216845697515400524aab4f6b5f0,Axspz,titelblatt_briefandenvater,,enter,briefandenvater,0,
153565,1725821568127,31a6216845697515400524aab4f6b5f0,Axspz,zu-den-texten,,enter,,0,
153566,1725821574939,31a6216845697515400524aab4f6b5f0,Axspz,titelblatt_woyzeck,,enter,woyzeck,0,
153567,1725821576830,31a6216845697515400524aab4f6b5f0,Axspz,warum-lesen-wir_woyzeck,,enter,woyzeck,0,
