191911,1774542054477,30ab2d0fb6fe0ae9ae598cf69f014532,QC2Se,reader_derschimmelreiter,,enter,derschimmelreiter,0,
191912,1774542054467,30ab2d0fb6fe0ae9ae598cf69f014532,QC2Se,start,,enter,,0,
191913,1774542055232,30ab2d0fb6fe0ae9ae598cf69f014532,QC2Se,reader_derschimmelreiter,page2,enter,0.0105,135,derschimmelreiter-27236;derschimmelreiter-682c3;derschimmelreiter-790a8;derschimmelreiter-fad11
191914,1774542083120,30ab2d0fb6fe0ae9ae598cf69f014532,QC2Se,reader_derschimmelreiter,page3,leave,0.007,135,derschimmelreiter-27236;derschimmelreiter-682c3;derschimmelreiter-790a8;derschimmelreiter-fad11
191915,1774544726121,30ab2d0fb6fe0ae9ae598cf69f014532,w1rpA,reader_derschimmelreiter,page3,reenter,0.007,135,derschimmelreiter-27236;derschimmelreiter-682c3;derschimmelreiter-790a8;derschimmelreiter-fad11
191916,1774544728692,30ab2d0fb6fe0ae9ae598cf69f014532,w1rpA,reader_derschimmelreiter,page3,leave,0.007,135,derschimmelreiter-27236;derschimmelreiter-682c3;derschimmelreiter-790a8;derschimmelreiter-fad11
