104556,1684967343944,60e4ad30a00cf166e92293d5f7b26118,TC4qn,start,,enter,,0,
104557,1685037742994,737b954472b9999ecdeea9da60402d61,w12Fg,home,,enter,,0,
104558,1685037742966,737b954472b9999ecdeea9da60402d61,w12Fg,start,,enter,,0,
104559,1685037753610,737b954472b9999ecdeea9da60402d61,w12Fg,zu-den-texten,,enter,,0,
104560,1685037779069,737b954472b9999ecdeea9da60402d61,w12Fg,titelblatt_hyperion,,enter,hyperion,0,
104561,1685037785782,737b954472b9999ecdeea9da60402d61,w12Fg,zu-den-texten,,enter,,0,
104562,1685037787373,737b954472b9999ecdeea9da60402d61,w12Fg,titelblatt_antonreiser,,enter,antonreiser,0,
104563,1685037793535,737b954472b9999ecdeea9da60402d61,w12Fg,zu-den-texten,,enter,,0,
104564,1685037795327,737b954472b9999ecdeea9da60402d61,w12Fg,titelblatt_ardinghellounddieglckseligeninseln,,enter,ardinghellounddieglckseligeninseln,0,
104565,1685037799507,737b954472b9999ecdeea9da60402d61,w12Fg,zu-den-texten,,enter,,0,
104566,1685037801427,737b954472b9999ecdeea9da60402d61,w12Fg,titelblatt_ausdemlebeneinestaugenichts,,enter,ausdemlebeneinestaugenichts,0,
104567,1685037803366,737b954472b9999ecdeea9da60402d61,w12Fg,zu-den-texten,,enter,,0,
104568,1685037805448,737b954472b9999ecdeea9da60402d61,w12Fg,titelblatt_briefandenvater,,enter,briefandenvater,0,
104569,1685037807852,737b954472b9999ecdeea9da60402d61,w12Fg,zu-den-texten,,enter,,0,
104570,1685037809278,737b954472b9999ecdeea9da60402d61,w12Fg,titelblatt_buntesteine,,enter,buntesteine,0,
104571,1685037814234,737b954472b9999ecdeea9da60402d61,w12Fg,zu-den-texten,,enter,,0,
104572,1685037816412,737b954472b9999ecdeea9da60402d61,w12Fg,titelblatt_dasjahrderseele,,enter,dasjahrderseele,0,
