173576,1751359622854,58bf866fb410d3f631b0083b62fe6ed9,y9ERC,start,,enter,,0,
173577,1751394590497,30ab2d0fb6fe0ae9ae598cf69f014532,JdRiB,reader_effibriest,,enter,effibriest,0,
173578,1751394590483,30ab2d0fb6fe0ae9ae598cf69f014532,JdRiB,start,,enter,,0,
173579,1751394591570,30ab2d0fb6fe0ae9ae598cf69f014532,JdRiB,reader_effibriest,page362,enter,0.4899,131,effibriest-0e8b4;effibriest-2abe4;effibriest-474d5;effibriest-7f4b1;effibriest-cd232
173580,1751394642717,30ab2d0fb6fe0ae9ae598cf69f014532,JdRiB,reader_effibriest,page363,leave,0.4885,131,effibriest-0e8b4;effibriest-2abe4;effibriest-474d5;effibriest-7f4b1;effibriest-cd232
173581,1751394703301,30ab2d0fb6fe0ae9ae598cf69f014532,At7xb,reader_effibriest,page363,reenter,0.4885,131,effibriest-0e8b4;effibriest-2abe4;effibriest-474d5;effibriest-7f4b1;effibriest-cd232
173582,1751394705573,30ab2d0fb6fe0ae9ae598cf69f014532,At7xb,reader_effibriest,page363,leave,0.4885,131,effibriest-0e8b4;effibriest-2abe4;effibriest-474d5;effibriest-7f4b1;effibriest-cd232
