199891,1790003721629,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,,enter,fausti,0,
199892,1790003721620,d74f0378a4410037e4c40714f819b38b,WEdcV,start,,enter,,0,
199893,1790003723506,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page379,enter,0.3489,59,fausti-1c3bb;fausti-22804;fausti-24b5c;fausti-32b11;fausti-5b466;fausti-70d3d;fausti-8c72a;fausti-9e4ce;fausti-9f482;fausti-a896d;fausti-b5340;fausti-c94ae;fausti-d11f3
199894,1790003745289,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page380,enter,0.3499,63,fausti-02d16;fausti-26d00;fausti-3e322;fausti-5b4c3;fausti-73d53;fausti-892a3;fausti-a5ced;fausti-aa3c7;fausti-d1524;fausti-d5fef;fausti-d7e21;fausti-f5921;fausti-fa8e0
199895,1790003748099,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,location,set,ort-5,0,
199896,1790003793475,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page381,enter,0.3508,68,fausti-10467;fausti-1de5d;fausti-4617b;fausti-47bb2;fausti-4e411;fausti-5a41c;fausti-98977;fausti-c688f;fausti-e021e;fausti-e1e74;fausti-e20bf;fausti-e84c8;fausti-f6af6
199897,1790003826136,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page382,enter,0.3517,48,fausti-02106;fausti-1fd54;fausti-2441a;fausti-2d28e;fausti-44362;fausti-4eb20;fausti-629a3;fausti-916b9;fausti-96118;fausti-b3483;fausti-c3859;fausti-c76e1;fausti-c9b90;fausti-d39d2;fausti-d7506;fausti-f9e63
199898,1790003852309,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page383,enter,0.3526,50,fausti-03fa8;fausti-4772a;fausti-9692d;fausti-99a24;fausti-a062e;fausti-c730f;fausti-cf463;fausti-d7cbf;fausti-dbfc2;fausti-e40b0;fausti-e46ea;fausti-f6464;fausti-fc5bb;fausti-fe3ba
199899,1790003887178,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page384,enter,0.3535,57,fausti-0994a;fausti-17f8c;fausti-1943d;fausti-3561c;fausti-36d5e;fausti-403a1-2;fausti-4a0b6;fausti-56f21;fausti-7e1f8;fausti-9d1de;fausti-a3b31;fausti-cd374;fausti-d9dc8;fausti-e19f9;fausti-e7fed;fausti-f33fc
199900,1790003908215,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page385,enter,0.3545,59,fausti-11936;fausti-28214;fausti-39651;fausti-3b94f-2;fausti-4f13c;fausti-778c3;fausti-80c28;fausti-810bc;fausti-854c3;fausti-97990;fausti-97ce1;fausti-d087e;fausti-f0bce;fausti-f411f
199901,1790003932936,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page386,enter,0.3554,60,fausti-0ecf8;fausti-13fe4;fausti-25533;fausti-45a04;fausti-49fe7;fausti-70f1c;fausti-aa285;fausti-aaf94;fausti-ab99b;fausti-af53f;fausti-b4334;fausti-beaed;fausti-c1450;fausti-c691c;fausti-d073e
199902,1790003968444,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page387,enter,0.3563,64,fausti-1aefa;fausti-20085;fausti-22f89;fausti-4c91c;fausti-5198e;fausti-5f4c6;fausti-6f69c;fausti-83eb6;fausti-8549f;fausti-8c705;fausti-aa518;fausti-c81c0;fausti-d43e2;fausti-d7ad8;fausti-f589f
199903,1790003996949,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page388,enter,0.3572,74,fausti-06eb8;fausti-37d27;fausti-3b838;fausti-3c832;fausti-4e36f;fausti-4f0e2;fausti-55cd0;fausti-7676a;fausti-9e5b0;fausti-aa2d4;fausti-b8053;fausti-c8c06;fausti-ee210
199904,1790004023515,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page389,enter,0.3581,49,fausti-04c6b;fausti-146f2;fausti-3edc5;fausti-4bd7b;fausti-5646e;fausti-66356;fausti-67973;fausti-69165;fausti-764fb;fausti-77b1e;fausti-909ae;fausti-a597b;fausti-add5c;fausti-c66d5;fausti-cdce8;fausti-f6f5c;fausti-f9e5b
199905,1790004043304,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page390,enter,0.359,65,fausti-0a6c9;fausti-0c97f;fausti-114da;fausti-153aa;fausti-25f67;fausti-62273;fausti-7228e;fausti-850b6;fausti-a4d4b;fausti-aaff5;fausti-e512e;fausti-e5ff1;fausti-f367f;fausti-f4439
199906,1790004064673,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page391,enter,0.36,53,fausti-05b8b;fausti-06b41;fausti-0d188;fausti-339f9;fausti-3e340;fausti-3e5d6;fausti-51b3d;fausti-82d4b;fausti-ce4cc;fausti-daa98;fausti-e17a5;fausti-e4177;fausti-fddb6
199907,1790004093281,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page392,enter,0.3609,68,fausti-12d22;fausti-13d90;fausti-3828e;fausti-4298b;fausti-4643f;fausti-81abb;fausti-8ec38;fausti-905ed;fausti-9c956;fausti-b9961;fausti-c1872;fausti-e1792;fausti-e4759;fausti-ef646;fausti-f0068;fausti-f6029
199908,1790004122084,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page393,enter,0.3618,27,fausti-79db5;fausti-97b0a;fausti-9b0c9;fausti-b2ccd;fausti-da66a;fausti-e18ea
199909,1790004132351,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page394,enter,0.3627,39,fausti-02c3b;fausti-22496;fausti-2fa7d;fausti-40b3e;fausti-44cd1;fausti-52e64;fausti-6b8f6;fausti-9baa6;fausti-b4b57;fausti-c972e;fausti-cb76d;fausti-cc5c2;fausti-d2931;fausti-d8d62;fausti-f8c33;fausti-ff9c4
199910,1790004157957,d74f0378a4410037e4c40714f819b38b,WEdcV,reader_fausti,page395,enter,0.3636,61,fausti-17aac;fausti-1ff5d;fausti-2693c;fausti-2eecd;fausti-344c9;fausti-344f3;fausti-55821;fausti-5e460;fausti-68f7b;fausti-694ea;fausti-8f1c9;fausti-92d23;fausti-9b067;fausti-a33a9;fausti-b5c08;fausti-c0a29;fausti-ef79e;fausti-eff97
